date,gdelt_crisis_score,economic_risk_score,trend_risk_score,disaster_risk_score,gdelt_crisis_score_ma3,disaster_risk_score_ma3,economic_risk_score_ma3,gdelt_crisis_score_slope3m,disaster_risk_score_slope3m,economic_risk_score_slope3m,gdelt_crisis_score_zscore,disaster_risk_score_zscore,external_risk_avg,external_risk_max,external_risk_range
2009-11-01,0.014094458232939,0.5205591919771302,0.6708522409398894,0.1970487917750699,0.0455489358274909,0.09378342136879103,0.5205591919771302,-0.044630849253112295,0.07532709749065425,0.0,-0.9966086864169172,2.673691761528248,0.3506386707312571,0.6708522409398894,0.6567577827069504
2009-12-01,0.120252554042335,0.5205591919771302,0.7336358550382297,0.1269910008310394,0.05118106826188137,0.12064888938121703,0.5205591919771302,0.05052818076598245,0.044542062646748794,0.0,0.20186479980446095,1.176852798117546,0.37535965047218356,0.7336358550382297,0.6133833009958947
2010-01-01,0.1066857869704213,0.0123869783469557,0.6091875427363711,0.1653241942909732,0.08034426641523176,0.16312132896569417,0.35116845410040537,0.04629566436874115,-0.01586229874204835,-0.25408610681508725,0.00943246970572847,1.565724355045706,0.22339612558618033,0.6091875427363711,0.5968005643894154
2010-02-01,0.0757734370372237,0.0123869783469557,0.6456766333063965,0.184744853185574,0.10090392601665998,0.15902001610252886,0.18177771622368052,-0.02223955850255565,0.028876926177267295,-0.25408610681508725,-0.33736988239096655,1.5474282077303414,0.22964547546903746,0.6456766333063965,0.6332896549594408
2010-03-01,0.0767107610852589,0.0123869783469557,0.5940821781562753,0.1175154216335545,0.08638999503096796,0.15586148970336725,0.0123869783469557,-0.014987512942581202,-0.02390438632870935,0.0,-0.14352299734881702,0.4733556208884693,0.2001738348055111,0.5940821781562753,0.5816951998093196
2010-04-01,0.2035590273206973,0.0123869783469557,0.5810281593833531,0.1500041910002841,0.11868107514772663,0.1507548219398042,0.0123869783469557,0.0638927951417368,-0.01737033109264495,0.0,2.3682550872603163,0.8033892950731646,0.23674458901282253,0.5810281593833531,0.5686411810363974
2010-05-01,0.0557315428077711,0.0123869783469557,0.5253931746130418,0.1773796714090252,0.11200044373790909,0.14829976134762127,0.0123869783469557,-0.010489609138743899,0.029932124887735344,0.0,-0.6098821095019606,1.019264104402217,0.19272284179419846,0.5253931746130418,0.5130061962660861
2010-06-01,0.0751592972889079,0.0123869783469557,0.5670417106980792,0.1422397026847601,0.11148328913912543,0.1565411883646898,0.0123869783469557,-0.0641998650158947,-0.003882244157761991,0.0,-0.21377520786337853,0.3882712850899173,0.19920692225467573,0.5670417106980792,0.5546547323511235
2010-07-01,0.077563330265661,0.0123869783469557,0.5350282837073413,0.1593777572176062,0.06948472345411334,0.1596657104371305,0.0123869783469557,0.010915893728944952,-0.0090009570957095,0.0,-0.13711924902890718,0.5354970293810534,0.19608908738439104,0.5350282837073413,0.5226413053603857
2010-08-01,0.0775931107244978,0.0123869783469557,0.4488095978118976,0.1250331284389611,0.0767719127596889,0.14221686278044246,0.0123869783469557,0.0012169067177949522,-0.008603287122899497,0.0,-0.12619608246191566,-0.21534760017367946,0.16595570383057803,0.4488095978118976,0.43642261946494193
2010-09-01,0.0678441090807799,0.0123869783469557,0.5757443898800274,0.1819543919976921,0.0743335166903129,0.1554550925514198,0.0123869783469557,-0.004859610592440555,0.011288317390042948,0.0,-0.2652598337640896,0.8117587225010037,0.20948246732636377,0.5757443898800274,0.5633574115330717
2010-10-01,0.0774757512931985,0.0123869783469557,0.6094361907129981,0.1366254379443316,0.07430432369949207,0.14787098612699492,0.0123869783469557,-5.867971564964963e-05,0.005796154752685245,0.0,-0.1824958448768528,-0.7116650737369368,0.20898108957437098,0.6094361907129981,0.5970492123660425
2010-11-01,0.0261814558425226,0.0123869783469557,0.6040280972213589,0.1349709678305538,0.05716710540550033,0.1511835992575258,0.0123869783469557,-0.02083132661912865,-0.023491712083569146,0.0,-1.393240627837864,-0.652668325045264,0.19439187481034775,0.6040280972213589,0.5916411188744032
2010-12-01,0.0426566620537423,0.0123869783469557,0.6534468825759931,0.0913658575960993,0.048771289729821136,0.12098742112366156,0.0123869783469557,-0.0174095446197281,-0.02262979017411615,0.0,-0.8587135604712754,-1.9756793843854417,0.1999640951431976,0.6534468825759931,0.6410599042290375
2011-01-01,0.3112764958685816,0.2024484325926596,0.4537825573444396,0.1065849012967505,0.1267048712549488,0.11097390890780119,0.075740796428857,0.1425475200130295,-0.014193033266901647,0.09503072712285195,2.677358966564887,-1.1956579589467444,0.2685230967756078,0.4537825573444396,0.34719765604768915
2011-02-01,0.093771617383568,0.2024484325926596,0.5406228631814509,0.1018396622419667,0.14923492510196396,0.09993014037827215,0.1390946145107583,0.02555747766491285,0.005236902322933695,0.09503072712285195,-0.06304986226945807,-1.1677701905546256,0.2346706438499113,0.5406228631814509,0.44685124579788293
2011-03-01,0.0555907303782043,0.2024484325926596,0.5424877230061541,0.0990287795312694,0.15354628121011799,0.10248444768999554,0.2024484325926596,-0.12784288274518862,-0.0037780608827405466,0.0,-0.5153756681422151,-1.151772400436842,0.22488891637707187,0.5424877230061541,0.48689699262794983
