time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,wind_gusts_10m_max,relative_humidity_2m_mean,latitude,longitude,timezone,source,extreme_weather_score,extreme_weather_category,is_extreme_weather_day,extreme_weather_reason
2010-05-30,27.6,23.8,25.1,2.2,2.2,14.3,29.5,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-05-31,28.0,23.7,24.9,6.3,6.3,14.0,30.2,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-01,28.0,23.8,25.3,0.8,0.8,13.8,27.7,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-02,27.2,23.6,25.0,2.2,2.2,12.8,27.0,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-03,27.9,23.5,25.2,3.4,3.4,12.7,31.3,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-04,27.8,22.9,25.0,1.3,1.3,11.8,26.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-05,27.7,23.2,25.1,0.4,0.4,12.0,28.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-06,27.2,23.5,24.9,0.2,0.2,14.1,27.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-07,27.3,23.4,25.0,0.2,0.2,11.8,26.3,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-08,27.4,23.1,24.4,13.0,13.0,10.9,33.5,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-09,27.5,23.5,24.6,8.0,8.0,10.7,27.7,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-10,26.5,23.0,24.4,21.3,21.3,10.7,24.5,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-06-11,27.7,23.0,24.9,0.4,0.4,10.0,27.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-12,28.4,22.7,24.8,9.3,9.3,10.6,24.1,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-13,28.6,22.9,24.8,7.4,7.4,10.0,29.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-14,26.7,23.0,24.5,9.6,9.6,10.4,22.0,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-15,27.9,22.9,24.9,1.4,1.4,8.6,21.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-16,27.7,23.0,24.6,6.5,6.5,14.5,30.2,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-17,27.7,23.2,24.9,1.2,1.2,14.3,30.6,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-18,26.6,22.8,24.3,3.2,3.2,18.7,38.5,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-19,26.8,22.7,24.2,2.3,2.3,18.7,36.7,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-20,26.3,21.8,23.9,1.6,1.6,20.1,41.4,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2010-06-21,27.0,21.0,23.5,0.0,0.0,16.7,33.5,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-22,27.7,22.4,24.4,0.1,0.1,19.2,38.5,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-23,26.6,22.7,24.1,3.3,3.3,15.3,34.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-24,26.3,22.7,24.0,1.5,1.5,21.1,40.0,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2010-06-25,26.0,22.4,23.8,6.7,6.7,16.4,33.1,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-26,26.3,21.9,23.7,4.6,4.6,17.3,36.7,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-27,27.3,22.6,24.1,7.6,7.6,14.5,32.4,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-28,26.9,22.1,24.0,7.6,7.6,15.6,33.5,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-29,27.1,22.4,24.0,0.6,0.6,15.0,32.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-06-30,28.0,21.9,24.4,2.6,2.6,11.5,24.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-01,26.8,22.8,24.4,1.9,1.9,14.5,31.7,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-02,27.7,22.9,24.6,2.0,2.0,10.6,28.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-03,28.2,23.0,24.8,4.2,4.2,10.0,25.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-04,28.1,22.8,24.6,5.2,5.2,7.7,23.4,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-05,26.9,22.7,24.2,2.3,2.3,8.7,25.6,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-06,27.4,22.9,24.3,7.3,7.3,6.6,26.3,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-07,27.7,22.4,24.5,4.0,4.0,6.1,23.8,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-08,27.8,22.4,24.6,11.8,11.8,4.7,25.2,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-09,26.9,21.7,23.8,7.3,7.3,12.6,27.7,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-10,27.2,22.6,24.4,2.2,2.2,10.6,26.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-11,27.4,23.0,24.2,15.6,15.6,11.5,30.2,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-12,27.6,22.2,24.4,1.0,1.0,11.7,27.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-13,26.8,22.7,24.2,2.7,2.7,19.4,37.1,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-14,26.9,22.6,24.2,1.1,1.1,19.4,37.4,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-15,27.4,22.8,24.6,0.4,0.4,17.4,34.9,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-16,27.4,21.6,24.2,1.8,1.8,19.0,36.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-17,27.5,22.9,24.4,5.1,5.1,17.7,34.6,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-18,26.1,22.4,23.8,4.9,4.9,21.2,40.7,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2010-07-19,26.7,22.1,23.8,0.4,0.4,20.7,42.5,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2010-07-20,26.8,21.7,23.7,0.4,0.4,16.6,33.8,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-21,27.1,21.9,23.8,0.4,0.4,18.3,37.1,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-22,26.0,21.7,23.4,1.4,1.4,17.6,35.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-23,25.3,21.0,22.8,2.2,2.2,21.6,43.2,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2010-07-24,26.9,20.6,23.1,0.1,0.1,19.9,37.1,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-25,27.3,22.1,23.7,15.5,15.5,15.1,34.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-26,26.6,22.4,23.7,41.5,41.5,12.5,29.9,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-07-27,27.9,22.1,24.1,9.1,9.1,15.1,33.8,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-28,27.8,22.1,24.1,8.4,8.4,10.5,29.2,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-29,27.6,21.9,24.3,0.9,0.9,11.0,27.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-30,26.7,21.9,23.9,3.5,3.5,15.8,34.9,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-07-31,25.6,22.0,23.4,2.9,2.9,20.4,40.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,30,MEDIUM,0,Hembusan angin kencang
2010-08-01,26.6,21.7,23.6,0.0,0.0,15.5,34.2,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-02,26.8,21.9,23.7,2.5,2.5,17.6,35.6,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-03,26.8,22.2,23.7,3.5,3.5,18.2,34.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-04,26.9,22.2,23.7,3.1,3.1,18.8,38.5,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-05,25.2,21.8,23.2,3.6,3.6,18.1,34.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-06,26.0,21.6,23.2,0.8,0.8,18.1,36.7,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-07,26.2,21.5,23.5,1.0,1.0,17.3,34.2,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-08,26.7,21.8,23.6,2.9,2.9,14.3,29.9,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-09,26.9,22.0,23.9,0.7,0.7,15.7,31.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-10,26.8,22.1,24.0,0.2,0.2,15.3,31.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-11,27.8,21.8,24.2,0.1,0.1,11.2,28.1,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-12,27.7,21.8,24.2,2.6,2.6,10.4,33.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-13,28.9,22.2,24.9,1.9,1.9,11.0,27.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-14,27.6,22.7,24.1,10.4,10.4,17.1,38.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-15,26.8,22.4,24.1,3.2,3.2,18.1,35.3,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-16,26.9,22.1,23.8,0.0,0.0,14.3,29.5,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-17,27.8,21.6,24.0,0.0,0.0,10.2,26.3,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-18,27.2,22.2,24.1,1.6,1.6,15.1,30.6,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-19,26.8,22.4,24.1,1.6,1.6,16.8,34.9,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-20,27.4,22.1,24.2,4.1,4.1,16.1,32.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-21,27.3,22.3,23.9,7.5,7.5,15.9,33.1,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-22,27.3,21.8,23.7,10.6,10.6,13.3,31.7,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-23,27.9,22.2,24.0,13.6,13.6,11.9,29.2,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-24,28.1,22.5,24.5,6.4,6.4,14.0,30.6,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-25,28.3,22.7,24.7,3.7,3.7,13.8,29.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-26,27.6,22.6,24.5,1.6,1.6,14.2,29.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-27,27.7,22.1,24.2,0.0,0.0,12.6,26.6,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-28,28.1,21.5,24.2,0.0,0.0,12.6,30.6,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-29,27.0,22.1,24.2,2.9,2.9,12.3,28.4,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-30,27.9,22.4,24.6,1.9,1.9,10.7,26.3,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-08-31,27.8,22.5,24.6,0.5,0.5,9.2,24.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-01,28.4,22.5,24.8,0.7,0.7,14.0,31.3,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-02,27.0,22.5,24.2,1.7,1.7,17.5,36.4,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-03,27.6,21.8,24.0,0.0,0.0,18.0,36.0,83,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-04,26.6,22.1,23.6,12.0,12.0,17.2,33.5,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-05,27.5,22.5,24.1,9.1,9.1,18.1,37.8,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-06,28.3,22.7,24.2,44.9,44.9,11.3,27.0,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-09-07,26.8,22.2,23.9,22.0,22.0,11.6,31.7,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-09-08,27.9,22.6,24.4,11.2,11.2,10.1,28.8,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-09,28.1,22.5,23.9,32.4,32.4,9.7,28.8,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-09-10,27.7,22.3,24.3,17.8,17.8,5.8,29.2,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-11,27.4,22.3,24.3,20.5,20.5,6.9,28.1,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-09-12,27.0,22.2,23.9,17.9,17.9,12.7,29.5,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-13,28.0,21.6,24.4,0.6,0.6,10.9,26.6,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-14,28.2,22.3,24.6,2.0,2.0,10.2,23.4,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-15,28.3,22.3,24.8,10.8,10.8,8.7,29.2,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-16,27.9,22.3,24.2,14.1,14.1,14.0,31.7,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-17,27.9,22.0,24.3,10.9,10.9,14.1,33.5,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-18,28.5,23.0,24.9,3.2,3.2,11.8,30.6,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-19,27.3,22.6,24.4,12.1,12.1,17.9,38.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-20,27.5,22.7,24.1,10.9,10.9,16.0,33.5,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-21,27.9,22.7,24.6,6.4,6.4,11.8,26.6,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-22,27.5,22.6,24.2,16.5,16.5,10.4,31.7,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-23,26.9,22.4,24.0,24.4,24.4,13.6,32.0,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-09-24,26.9,22.8,24.1,16.7,16.7,17.0,36.7,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-25,28.0,23.1,24.6,7.3,7.3,14.3,34.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-26,28.5,23.3,25.2,2.2,2.2,14.1,36.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-27,28.5,23.3,25.4,1.4,1.4,10.4,27.0,86,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-28,28.6,22.9,25.2,0.0,0.0,9.3,23.0,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-29,28.9,22.9,25.2,0.2,0.2,12.0,31.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-09-30,28.9,22.8,25.4,1.0,1.0,11.3,31.3,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-01,27.9,23.1,25.0,1.9,1.9,14.8,33.5,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-02,28.3,23.3,25.1,15.7,15.7,12.0,38.5,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-03,29.8,23.1,25.7,1.9,1.9,15.3,32.8,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-04,29.3,23.4,25.5,6.9,6.9,15.6,33.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-05,28.7,23.2,25.3,3.5,3.5,13.8,30.2,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-06,28.8,23.2,25.2,4.1,4.1,14.4,32.8,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-07,27.6,22.8,24.5,7.0,7.0,11.7,32.4,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-08,26.1,22.4,23.6,13.2,13.2,7.6,27.0,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-09,24.9,22.2,23.2,20.2,20.2,8.8,26.3,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-10-10,27.0,22.0,23.7,9.3,9.3,13.3,31.7,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-11,27.6,22.2,24.0,17.1,17.1,15.6,36.4,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-12,27.6,22.8,24.6,1.8,1.8,17.2,36.0,89,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-13,28.1,22.9,24.9,0.0,0.0,12.8,28.4,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-14,27.4,22.0,24.5,0.0,0.0,12.5,26.6,84,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-15,28.0,22.9,24.8,5.3,5.3,9.2,24.1,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-16,27.1,22.3,24.3,14.1,14.1,11.1,29.5,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-17,28.8,22.5,24.6,9.0,9.0,11.8,31.7,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-18,28.3,22.7,25.1,0.8,0.8,15.3,32.4,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-19,28.0,23.1,25.2,2.5,2.5,15.6,30.6,85,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-20,27.6,22.9,24.7,2.9,2.9,13.4,29.5,88,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-21,27.9,23.0,24.6,12.8,12.8,14.0,31.3,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-22,27.4,22.6,24.4,9.1,9.1,14.3,31.3,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-23,27.6,23.2,24.6,13.4,13.4,16.4,33.8,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-24,27.8,22.8,24.7,16.9,16.9,11.9,31.3,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-25,28.9,22.7,25.5,2.4,2.4,12.0,27.0,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-26,29.0,23.2,25.2,12.5,12.5,10.7,31.0,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-27,29.5,23.0,25.4,4.4,4.4,12.2,32.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-28,29.1,23.0,25.2,3.3,3.3,9.0,26.6,87,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-29,28.4,22.7,24.8,6.7,6.7,11.1,28.4,90,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-30,27.8,22.5,24.7,8.4,8.4,10.4,29.9,91,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-10-31,27.4,22.7,24.2,10.2,10.2,11.5,29.5,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-11-01,26.6,22.8,24.2,13.4,13.4,7.7,24.8,94,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-11-02,27.5,22.7,24.4,11.4,11.4,13.8,29.9,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-11-03,29.0,22.7,24.6,7.9,7.9,13.2,31.3,92,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-11-04,26.5,22.9,24.4,10.0,10.0,4.6,21.6,95,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
2010-11-05,27.2,23.0,24.3,35.9,35.9,3.1,23.8,96,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,55,HIGH,1,"Curah hujan sedang-tinggi, Hujan harian sedang"
2010-11-06,27.2,23.0,24.6,14.6,14.6,7.6,24.5,93,-8.400702,115.184555,Asia/Makassar,Open-Meteo Historical Weather API,0,LOW,0,Normal
